1526396608766,2018.05.15 11:03:28.766,DEBUG,aiview_android,AppUtil.writeHeaderLog  (AppUtil.java:862),AiView app is currently running in daily dose mode
1526396914105,2018.05.15 11:08:34.105,INFO,aiview_android,InCameraViewControllerV3.displayNormal  (InCameraViewControllerV3.java:253),display normal step :2 inCameraView true view android.widget.RelativeLayout{634f7ed G.E...... ......ID 0,0-1080,2220 #7f090272 app:id/silhouette_layout}
1526396922773,2018.05.15 11:08:42.773,INFO,aiview_android,DetectorPIMController.run  (DetectorPIMController.java:154),Pill in mouth is successfully detected.
1526396922890,2018.05.15 11:08:42.890,INFO,aiview_android,DetectorPIMController.run  (DetectorPIMController.java:154),Pill in mouth is successfully detected.
1526396922931,2018.05.15 11:08:42.931,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:45),Audio playing flag -- true
1526396922932,2018.05.15 11:08:42.932,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:46),Questionnaire in progress  -- false
1526396922932,2018.05.15 11:08:42.932,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396922933,2018.05.15 11:08:42.933,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:60),play audio: voice/confirm.mp3
1526396924170,2018.05.15 11:08:44.170,INFO,aiview_android,StepsController$6.onComplete  (StepsController.java:1018),Current step completes.
1526396924171,2018.05.15 11:08:44.171,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:755),Entering EMPTY_MOUTH step.
1526396924173,2018.05.15 11:08:44.173,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526396924174,2018.05.15 11:08:44.174,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526396924212,2018.05.15 11:08:44.212,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396924236,2018.05.15 11:08:44.236,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396924260,2018.05.15 11:08:44.260,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396924262,2018.05.15 11:08:44.262,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396924300,2018.05.15 11:08:44.300,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396924430,2018.05.15 11:08:44.430,INFO,aiview_android,Camera2Fragment$2.onClosed  (Camera2Fragment.java:248),Camera is successfully closed.
1526396924431,2018.05.15 11:08:44.431,INFO,aiview_android,Camera2Fragment.stopBackgroundThread  (Camera2Fragment.java:360),Stopping background thread.
1526396924433,2018.05.15 11:08:44.433,DEBUG,aiview_android,FlexibleTutorialVideoController.play  (FlexibleTutorialVideoController.java:238),Playing tutorial video --- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_empty_mouth_order_0_numpill_0_total_0.mp4
1526396924437,2018.05.15 11:08:44.437,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396924438,2018.05.15 11:08:44.438,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396924503,2018.05.15 11:08:44.503,DEBUG,aiview_android,FlexibleTutorialVideoController$3.run  (FlexibleTutorialVideoController.java:280),Starting playing video --- 3 videoName: /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_empty_mouth_order_0_numpill_0_total_0.mp4
1526396945214,2018.05.15 11:09:05.214,DEBUG,aiview_android,FlexibleTutorialVideoController$3$1.onComplete  (FlexibleTutorialVideoController.java:285),finishing playing tutorial video -- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_empty_mouth_order_0_numpill_0_total_0.mp4
1526396945234,2018.05.15 11:09:05.234,DEBUG,aiview_android,Camera2Fragment.startCamera  (Camera2Fragment.java:839),Should record video -- false
1526396945320,2018.05.15 11:09:05.320,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:393),Openning the camera.
1526396945327,2018.05.15 11:09:05.327,ERROR,aiview_android,Camera2Fragment.chooseOptimalSize  (Camera2Fragment.java:329),Couldn't find any suitable preview size
1526396945329,2018.05.15 11:09:05.329,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:427),Camera should record video -- false
1526396945389,2018.05.15 11:09:05.389,INFO,aiview_android,Camera2Fragment.startBackgroundThread  (Camera2Fragment.java:339),Starting background thread.
1526396945410,2018.05.15 11:09:05.410,INFO,aiview_android,Camera2Fragment$2.onOpened  (Camera2Fragment.java:209),Camera is successfully opened.
1526396945415,2018.05.15 11:09:05.415,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:755),Entering EMPTY_MOUTH step.
1526396945663,2018.05.15 11:09:05.663,INFO,aiview_android,InCameraViewControllerV3.displayNormal  (InCameraViewControllerV3.java:253),display normal step :3 inCameraView true view android.widget.RelativeLayout{634f7ed G.E...... ......ID 0,0-1080,2220 #7f090272 app:id/silhouette_layout}
1526396947298,2018.05.15 11:09:07.298,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :1
1526396947484,2018.05.15 11:09:07.484,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :2
1526396947609,2018.05.15 11:09:07.609,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :3
1526396947729,2018.05.15 11:09:07.729,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :4
1526396947838,2018.05.15 11:09:07.838,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :5
1526396947838,2018.05.15 11:09:07.838,INFO,aiview_android,DetectorEMController.confidence  (DetectorEMController.java:235),Empty mouth is successfully detected.
1526396947839,2018.05.15 11:09:07.839,INFO,aiview_android,DetectorEMController.confidence  (DetectorEMController.java:235),Empty mouth is successfully detected.
1526396947854,2018.05.15 11:09:07.854,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:45),Audio playing flag -- true
1526396947855,2018.05.15 11:09:07.855,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:46),Questionnaire in progress  -- false
1526396947855,2018.05.15 11:09:07.855,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396947856,2018.05.15 11:09:07.856,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:60),play audio: voice/confirm.mp3
1526396949112,2018.05.15 11:09:09.112,INFO,aiview_android,StepsController$6.onComplete  (StepsController.java:1018),Current step completes.
1526396949113,2018.05.15 11:09:09.113,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:939),Entering PILL_NOT_UNDER_THE_TONGUE step.
1526396949114,2018.05.15 11:09:09.114,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526396949115,2018.05.15 11:09:09.115,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526396949126,2018.05.15 11:09:09.126,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396949149,2018.05.15 11:09:09.149,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396949198,2018.05.15 11:09:09.198,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396949201,2018.05.15 11:09:09.201,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396949227,2018.05.15 11:09:09.227,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396949256,2018.05.15 11:09:09.256,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396949390,2018.05.15 11:09:09.390,INFO,aiview_android,Camera2Fragment$2.onClosed  (Camera2Fragment.java:248),Camera is successfully closed.
1526396949391,2018.05.15 11:09:09.391,INFO,aiview_android,Camera2Fragment.stopBackgroundThread  (Camera2Fragment.java:360),Stopping background thread.
1526396949394,2018.05.15 11:09:09.394,DEBUG,aiview_android,FlexibleTutorialVideoController.play  (FlexibleTutorialVideoController.java:238),Playing tutorial video --- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0.mp4
1526396949396,2018.05.15 11:09:09.396,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396949398,2018.05.15 11:09:09.398,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396949456,2018.05.15 11:09:09.456,DEBUG,aiview_android,FlexibleTutorialVideoController$3.run  (FlexibleTutorialVideoController.java:280),Starting playing video --- 9 videoName: /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0.mp4
1526396968359,2018.05.15 11:09:28.359,DEBUG,aiview_android,FlexibleTutorialVideoController$3$1.onComplete  (FlexibleTutorialVideoController.java:285),finishing playing tutorial video -- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_not_under_the_tongue_order_0_numpill_0_total_0.mp4
1526396968370,2018.05.15 11:09:28.370,DEBUG,aiview_android,Camera2Fragment.startCamera  (Camera2Fragment.java:839),Should record video -- false
1526396968453,2018.05.15 11:09:28.453,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:393),Openning the camera.
1526396968458,2018.05.15 11:09:28.458,ERROR,aiview_android,Camera2Fragment.chooseOptimalSize  (Camera2Fragment.java:329),Couldn't find any suitable preview size
1526396968461,2018.05.15 11:09:28.461,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:427),Camera should record video -- false
1526396968518,2018.05.15 11:09:28.518,INFO,aiview_android,Camera2Fragment.startBackgroundThread  (Camera2Fragment.java:339),Starting background thread.
1526396968531,2018.05.15 11:09:28.531,INFO,aiview_android,Camera2Fragment$2.onOpened  (Camera2Fragment.java:209),Camera is successfully opened.
1526396968532,2018.05.15 11:09:28.532,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:939),Entering PILL_NOT_UNDER_THE_TONGUE step.
1526396968781,2018.05.15 11:09:28.781,INFO,aiview_android,InCameraViewControllerV3.displayNormal  (InCameraViewControllerV3.java:253),display normal step :9 inCameraView true view android.widget.RelativeLayout{634f7ed G.E...... ......ID 0,0-1080,2220 #7f090272 app:id/silhouette_layout}
1526396973985,2018.05.15 11:09:33.985,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :1
1526396974074,2018.05.15 11:09:34.074,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :2
1526396974181,2018.05.15 11:09:34.181,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :3
1526396974281,2018.05.15 11:09:34.281,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :4
1526396974378,2018.05.15 11:09:34.378,INFO,aiview_android,DetectorEMController.run  (DetectorEMController.java:154),Empty mouth detected frame :5
1526396974379,2018.05.15 11:09:34.379,INFO,aiview_android,DetectorEMController.confidence  (DetectorEMController.java:235),Empty mouth is successfully detected.
1526396974380,2018.05.15 11:09:34.380,INFO,aiview_android,DetectorEMController.confidence  (DetectorEMController.java:235),Empty mouth is successfully detected.
1526396974405,2018.05.15 11:09:34.405,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:45),Audio playing flag -- true
1526396974405,2018.05.15 11:09:34.405,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:46),Questionnaire in progress  -- false
1526396974406,2018.05.15 11:09:34.406,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396974407,2018.05.15 11:09:34.407,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:60),play audio: voice/confirm.mp3
1526396975674,2018.05.15 11:09:35.674,INFO,aiview_android,StepsController$6.onComplete  (StepsController.java:1018),Current step completes.
1526396975698,2018.05.15 11:09:35.698,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396975699,2018.05.15 11:09:35.699,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526396975700,2018.05.15 11:09:35.700,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396975701,2018.05.15 11:09:35.701,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526396975720,2018.05.15 11:09:35.720,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396975737,2018.05.15 11:09:35.737,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396975766,2018.05.15 11:09:35.766,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396975800,2018.05.15 11:09:35.800,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396975834,2018.05.15 11:09:35.834,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526396975976,2018.05.15 11:09:35.976,INFO,aiview_android,Camera2Fragment$2.onClosed  (Camera2Fragment.java:248),Camera is successfully closed.
1526396975977,2018.05.15 11:09:35.977,INFO,aiview_android,Camera2Fragment.stopBackgroundThread  (Camera2Fragment.java:360),Stopping background thread.
1526396975977,2018.05.15 11:09:35.977,INFO,aiview_android,InCameraViewControllerV3.cleanMemory  (InCameraViewControllerV3.java:430),Clear all camera views including animations and instructions.
1526396976018,2018.05.15 11:09:36.018,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526396976020,2018.05.15 11:09:36.020,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526396976021,2018.05.15 11:09:36.021,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526396976024,2018.05.15 11:09:36.024,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396999297,2018.05.15 11:09:59.297,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526396999300,2018.05.15 11:09:59.300,ERROR,aiview_android,DNNConfigManager.updateMedication  (DNNConfigManager.java:77),config for DNN is null
1526396999300,2018.05.15 11:09:59.300,ERROR,aiview_android,DNNConfigManager.updateMedication  (DNNConfigManager.java:77),config for DNN is null
1526397000988,2018.05.15 11:10:00.988,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526397000989,2018.05.15 11:10:00.989,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526397000990,2018.05.15 11:10:00.990,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526397000992,2018.05.15 11:10:00.992,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526397000993,2018.05.15 11:10:00.993,DEBUG,aiview_android,FlexibleTutorialVideoController.play  (FlexibleTutorialVideoController.java:238),Playing tutorial video --- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/short_version_face_identification_order_0_numpill_0_total_0.mp4
1526397000996,2018.05.15 11:10:00.996,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526397000998,2018.05.15 11:10:00.998,DEBUG,aiview_android,FlexibleTutorialVideoController$3.run  (FlexibleTutorialVideoController.java:280),Starting playing video --- 0 videoName: /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/short_version_face_identification_order_0_numpill_0_total_0.mp4
1526397023704,2018.05.15 11:10:23.704,DEBUG,aiview_android,FlexibleTutorialVideoController$3$1.onComplete  (FlexibleTutorialVideoController.java:285),finishing playing tutorial video -- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/short_version_face_identification_order_0_numpill_0_total_0.mp4
1526397023718,2018.05.15 11:10:23.718,DEBUG,aiview_android,Camera2Fragment.startCamera  (Camera2Fragment.java:839),Should record video -- false
1526397023814,2018.05.15 11:10:23.814,INFO,aiview_android,Camera2Fragment.startBackgroundThread  (Camera2Fragment.java:339),Starting background thread.
1526397023827,2018.05.15 11:10:23.827,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:393),Openning the camera.
1526397023831,2018.05.15 11:10:23.831,ERROR,aiview_android,Camera2Fragment.chooseOptimalSize  (Camera2Fragment.java:329),Couldn't find any suitable preview size
1526397023833,2018.05.15 11:10:23.833,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:427),Camera should record video -- false
1526397023898,2018.05.15 11:10:23.898,INFO,aiview_android,Camera2Fragment$2.onOpened  (Camera2Fragment.java:209),Camera is successfully opened.
1526397023906,2018.05.15 11:10:23.906,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:579),Entering FACE_ID step.
1526397024164,2018.05.15 11:10:24.164,INFO,aiview_android,InCameraViewControllerV3.displayNormal  (InCameraViewControllerV3.java:253),display normal step :0 inCameraView true view android.widget.RelativeLayout{634f7ed G.E...... ......ID 0,0-1080,2220 #7f090272 app:id/silhouette_layout}
1526397036408,2018.05.15 11:10:36.408,INFO,aiview_android,InCameraViewControllerV3.displayError  (InCameraViewControllerV3.java:187),Display error animation.
1526397036506,2018.05.15 11:10:36.506,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:45),Audio playing flag -- true
1526397036507,2018.05.15 11:10:36.507,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:46),Questionnaire in progress  -- false
1526397036507,2018.05.15 11:10:36.507,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526397036508,2018.05.15 11:10:36.508,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:60),play audio: voice/C8_9_Device_Position_Error.mp3
1526397036743,2018.05.15 11:10:36.743,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:45),Audio playing flag -- true
1526397036745,2018.05.15 11:10:36.745,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:46),Questionnaire in progress  -- false
1526397036749,2018.05.15 11:10:36.749,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526397036816,2018.05.15 11:10:36.816,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:60),play audio: voice/confirm.mp3
1526397039495,2018.05.15 11:10:39.495,INFO,aiview_android,StepsController$6.onComplete  (StepsController.java:1018),Current step completes.
1526397039496,2018.05.15 11:10:39.496,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:601),Entering PILL_ID step.
1526397039499,2018.05.15 11:10:39.499,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526397039500,2018.05.15 11:10:39.500,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526397039523,2018.05.15 11:10:39.523,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397039546,2018.05.15 11:10:39.546,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397039569,2018.05.15 11:10:39.569,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526397039582,2018.05.15 11:10:39.582,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397039622,2018.05.15 11:10:39.622,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397039752,2018.05.15 11:10:39.752,INFO,aiview_android,Camera2Fragment$2.onClosed  (Camera2Fragment.java:248),Camera is successfully closed.
1526397039754,2018.05.15 11:10:39.754,INFO,aiview_android,Camera2Fragment.stopBackgroundThread  (Camera2Fragment.java:360),Stopping background thread.
1526397039755,2018.05.15 11:10:39.755,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526397039757,2018.05.15 11:10:39.757,DEBUG,aiview_android,FlexibleTutorialVideoController.play  (FlexibleTutorialVideoController.java:238),Playing tutorial video --- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_identification_order_0_numpill_0_total_0.mp4
1526397039758,2018.05.15 11:10:39.758,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526397039798,2018.05.15 11:10:39.798,DEBUG,aiview_android,FlexibleTutorialVideoController$3.run  (FlexibleTutorialVideoController.java:280),Starting playing video --- 1 videoName: /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_identification_order_0_numpill_0_total_0.mp4
1526397064854,2018.05.15 11:11:04.854,DEBUG,aiview_android,FlexibleTutorialVideoController$3$1.onComplete  (FlexibleTutorialVideoController.java:285),finishing playing tutorial video -- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_identification_order_0_numpill_0_total_0.mp4
1526397064875,2018.05.15 11:11:04.875,DEBUG,aiview_android,Camera2Fragment.startCamera  (Camera2Fragment.java:839),Should record video -- false
1526397064965,2018.05.15 11:11:04.965,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:393),Openning the camera.
1526397064971,2018.05.15 11:11:04.971,ERROR,aiview_android,Camera2Fragment.chooseOptimalSize  (Camera2Fragment.java:329),Couldn't find any suitable preview size
1526397064975,2018.05.15 11:11:04.975,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:427),Camera should record video -- false
1526397065031,2018.05.15 11:11:05.031,INFO,aiview_android,Camera2Fragment.startBackgroundThread  (Camera2Fragment.java:339),Starting background thread.
1526397065051,2018.05.15 11:11:05.051,INFO,aiview_android,Camera2Fragment$2.onOpened  (Camera2Fragment.java:209),Camera is successfully opened.
1526397065056,2018.05.15 11:11:05.056,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:601),Entering PILL_ID step.
1526397065284,2018.05.15 11:11:05.284,INFO,aiview_android,InCameraViewControllerV3.displayNormal  (InCameraViewControllerV3.java:253),display normal step :1 inCameraView true view android.widget.RelativeLayout{634f7ed G.E...... ......ID 0,0-1080,2220 #7f090272 app:id/silhouette_layout}
1526397071843,2018.05.15 11:11:11.843,INFO,aiview_android,DetectorPillController.run  (DetectorPillController.java:121),Pill id is successfully detected.
1526397071872,2018.05.15 11:11:11.872,INFO,aiview_android,DetectorPillController.run  (DetectorPillController.java:121),Pill id is successfully detected.
1526397071908,2018.05.15 11:11:11.908,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:45),Audio playing flag -- true
1526397071909,2018.05.15 11:11:11.909,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:46),Questionnaire in progress  -- false
1526397071909,2018.05.15 11:11:11.909,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526397071913,2018.05.15 11:11:11.913,DEBUG,aiview_android,AudioPlayer.play  (AudioPlayer.java:60),play audio: voice/confirm.mp3
1526397073164,2018.05.15 11:11:13.164,INFO,aiview_android,StepsController$6.onComplete  (StepsController.java:1018),Current step completes.
1526397073165,2018.05.15 11:11:13.165,INFO,aiview_android,StepsController.defineCurrentStep  (StepsController.java:672),Entering PILL_IN_MOUTH step.
1526397073167,2018.05.15 11:11:13.167,INFO,aiview_android,Camera2Fragment.stopCamera  (Camera2Fragment.java:867),Stopping camera.
1526397073168,2018.05.15 11:11:13.168,INFO,aiview_android,Camera2Fragment.closeCamera  (Camera2Fragment.java:447),Closing the camera.
1526397073183,2018.05.15 11:11:13.183,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397073215,2018.05.15 11:11:13.215,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397073217,2018.05.15 11:11:13.217,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526397073251,2018.05.15 11:11:13.251,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397073282,2018.05.15 11:11:13.282,INFO,aiview_android,Camera2Fragment$3.onImageAvailable  (Camera2Fragment.java:624),the image reader has already been released.
1526397073418,2018.05.15 11:11:13.418,INFO,aiview_android,Camera2Fragment$2.onClosed  (Camera2Fragment.java:248),Camera is successfully closed.
1526397073419,2018.05.15 11:11:13.419,INFO,aiview_android,Camera2Fragment.stopBackgroundThread  (Camera2Fragment.java:360),Stopping background thread.
1526397073421,2018.05.15 11:11:13.421,DEBUG,aiview_android,FlexibleTutorialVideoController.play  (FlexibleTutorialVideoController.java:238),Playing tutorial video --- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_in_mouth_order_0_numpill_0_total_0.mp4
1526397073422,2018.05.15 11:11:13.422,INFO,aiview_android,InCameraViewControllerV3.hideAllViews  (InCameraViewControllerV3.java:87),Hide all camera views.
1526397073423,2018.05.15 11:11:13.423,INFO,aiview_android,AudioPlayer.stop  (AudioPlayer.java:20),Stopping audio player.
1526397073472,2018.05.15 11:11:13.472,DEBUG,aiview_android,FlexibleTutorialVideoController$3.run  (FlexibleTutorialVideoController.java:280),Starting playing video --- 2 videoName: /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_in_mouth_order_0_numpill_0_total_0.mp4
1526397094892,2018.05.15 11:11:34.892,DEBUG,aiview_android,FlexibleTutorialVideoController$3$1.onComplete  (FlexibleTutorialVideoController.java:285),finishing playing tutorial video -- /storage/emulated/0/Android/data/com.aicure.aiview.clinical.master.mobile/tutorial_video_tablet/oral_pill/en/full_version_pill_in_mouth_order_0_numpill_0_total_0.mp4
1526397094913,2018.05.15 11:11:34.913,DEBUG,aiview_android,Camera2Fragment.startCamera  (Camera2Fragment.java:839),Should record video -- false
1526397095001,2018.05.15 11:11:35.001,INFO,aiview_android,Camera2Fragment.openCamera  (Camera2Fragment.java:393),Openning the camera.
1526397095006,2018.05.15 11:11:35.006,ERROR,aiview_android,Camera2Fragment.chooseOptimalSize  (Camera2Fragment.java:329),Couldn't find any suitable preview size
